[2026-08-27 11:09:02.441] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [109189.58mm, 67327.95mm, -91.33deg]
[2026-08-27 11:09:02.460] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109189.58mm, 67327.95mm, -91.33deg]
[2026-08-27 11:09:02.460] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109174.76mm, 67327.63mm, -91.30deg]
[2026-08-27 11:09:02.460] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109174.76mm, 67327.63mm, -91.30deg]
[2026-08-27 11:09:02.461] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109174.76mm, 67327.63mm, -91.30deg]
[2026-08-27 11:09:02.461] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109174.76mm, 67327.63mm, -91.30deg]
[2026-08-27 11:09:02.461] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109174.76mm, 67327.63mm, -91.30deg]
[2026-08-27 11:09:02.461] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [109174.76mm, 67327.63mm, -91.30deg]
[2026-08-27 11:09:02.480] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109174.76mm, 67327.63mm, -91.30deg]
[2026-08-27 11:09:02.480] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109159.68mm, 67327.30mm, -91.28deg]
[2026-08-27 11:09:02.480] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109159.68mm, 67327.30mm, -91.28deg]
[2026-08-27 11:09:02.480] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109159.68mm, 67327.30mm, -91.28deg]
[2026-08-27 11:09:02.480] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109159.68mm, 67327.30mm, -91.28deg]
[2026-08-27 11:09:02.480] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109159.68mm, 67327.30mm, -91.28deg]
[2026-08-27 11:09:02.480] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [109159.68mm, 67327.30mm, -91.28deg]
[2026-08-27 11:09:02.500] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109159.68mm, 67327.30mm, -91.28deg]
[2026-08-27 11:09:02.500] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109144.99mm, 67326.93mm, -91.25deg]
[2026-08-27 11:09:02.500] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109144.99mm, 67326.93mm, -91.25deg]
[2026-08-27 11:09:02.500] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109144.99mm, 67326.93mm, -91.25deg]
[2026-08-27 11:09:02.500] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109144.99mm, 67326.93mm, -91.25deg]
[2026-08-27 11:09:02.501] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109144.99mm, 67326.93mm, -91.25deg]
[2026-08-27 11:09:02.501] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [109144.99mm, 67326.93mm, -91.25deg]
[2026-08-27 11:09:02.520] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109144.99mm, 67326.93mm, -91.25deg]
[2026-08-27 11:09:02.520] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109135.49mm, 67329.88mm, -91.38deg]
[2026-08-27 11:09:02.520] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109135.49mm, 67329.88mm, -91.38deg]
[2026-08-27 11:09:02.521] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109135.49mm, 67329.88mm, -91.38deg]
[2026-08-27 11:09:02.521] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109135.49mm, 67329.88mm, -91.38deg]
[2026-08-27 11:09:02.521] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109135.49mm, 67329.88mm, -91.38deg]
[2026-08-27 11:09:02.521] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [109135.49mm, 67329.88mm, -91.38deg]
[2026-08-27 11:09:02.540] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109135.49mm, 67329.88mm, -91.38deg]
[2026-08-27 11:09:02.540] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109120.55mm, 67329.53mm, -91.35deg]
[2026-08-27 11:09:02.541] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109120.55mm, 67329.53mm, -91.35deg]
[2026-08-27 11:09:02.541] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109120.55mm, 67329.53mm, -91.35deg]
[2026-08-27 11:09:02.541] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109120.55mm, 67329.53mm, -91.35deg]
[2026-08-27 11:09:02.541] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109120.55mm, 67329.53mm, -91.35deg]
[2026-08-27 11:09:02.541] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [109120.55mm, 67329.53mm, -91.35deg]
[2026-08-27 11:09:02.560] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109120.55mm, 67329.53mm, -91.35deg]
[2026-08-27 11:09:02.560] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109105.74mm, 67329.20mm, -91.32deg]
[2026-08-27 11:09:02.560] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109105.74mm, 67329.20mm, -91.32deg]
[2026-08-27 11:09:02.560] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109105.74mm, 67329.20mm, -91.32deg]
[2026-08-27 11:09:02.560] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109105.74mm, 67329.20mm, -91.32deg]
[2026-08-27 11:09:02.560] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109105.74mm, 67329.20mm, -91.32deg]
[2026-08-27 11:09:02.560] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [109105.74mm, 67329.20mm, -91.32deg]
[2026-08-27 11:09:02.580] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109105.74mm, 67329.20mm, -91.32deg]
[2026-08-27 11:09:02.580] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109090.81mm, 67328.84mm, -91.30deg]
[2026-08-27 11:09:02.580] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109090.81mm, 67328.84mm, -91.30deg]
[2026-08-27 11:09:02.580] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109090.81mm, 67328.84mm, -91.30deg]
[2026-08-27 11:09:02.580] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109090.81mm, 67328.84mm, -91.30deg]
[2026-08-27 11:09:02.580] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109090.81mm, 67328.84mm, -91.30deg]
[2026-08-27 11:09:02.580] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [109090.81mm, 67328.84mm, -91.30deg]
[2026-08-27 11:09:02.600] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109090.81mm, 67328.84mm, -91.30deg]
[2026-08-27 11:09:02.600] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109076.01mm, 67328.50mm, -91.27deg]
[2026-08-27 11:09:02.601] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109076.01mm, 67328.50mm, -91.27deg]
[2026-08-27 11:09:02.601] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109076.01mm, 67328.50mm, -91.27deg]
[2026-08-27 11:09:02.601] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109076.01mm, 67328.50mm, -91.27deg]
[2026-08-27 11:09:02.601] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109076.01mm, 67328.50mm, -91.27deg]
[2026-08-27 11:09:02.601] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [109076.01mm, 67328.50mm, -91.27deg]
[2026-08-27 11:09:02.620] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109076.01mm, 67328.50mm, -91.27deg]
[2026-08-27 11:09:02.620] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109064.00mm, 67333.95mm, -91.38deg]
[2026-08-27 11:09:02.620] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109064.00mm, 67333.95mm, -91.38deg]
[2026-08-27 11:09:02.621] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109064.00mm, 67333.95mm, -91.38deg]
[2026-08-27 11:09:02.621] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109064.00mm, 67333.95mm, -91.38deg]
[2026-08-27 11:09:02.621] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109064.00mm, 67333.95mm, -91.38deg]
[2026-08-27 11:09:02.621] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [109064.00mm, 67333.95mm, -91.38deg]
[2026-08-27 11:09:02.640] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109064.00mm, 67333.95mm, -91.38deg]
[2026-08-27 11:09:02.641] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109049.07mm, 67333.62mm, -91.35deg]
[2026-08-27 11:09:02.641] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109049.07mm, 67333.62mm, -91.35deg]
[2026-08-27 11:09:02.641] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109049.07mm, 67333.62mm, -91.35deg]
[2026-08-27 11:09:02.641] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109049.07mm, 67333.62mm, -91.35deg]
[2026-08-27 11:09:02.641] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109049.07mm, 67333.62mm, -91.35deg]
[2026-08-27 11:09:02.641] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [109049.07mm, 67333.62mm, -91.35deg]
[2026-08-27 11:09:02.660] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109049.07mm, 67333.62mm, -91.35deg]
[2026-08-27 11:09:02.660] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109034.26mm, 67333.32mm, -91.33deg]
[2026-08-27 11:09:02.660] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109034.26mm, 67333.32mm, -91.33deg]
[2026-08-27 11:09:02.660] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109034.26mm, 67333.32mm, -91.33deg]
[2026-08-27 11:09:02.660] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109034.26mm, 67333.32mm, -91.33deg]
[2026-08-27 11:09:02.660] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109034.26mm, 67333.32mm, -91.33deg]
[2026-08-27 11:09:02.661] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [109034.26mm, 67333.32mm, -91.33deg]
[2026-08-27 11:09:02.680] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109034.26mm, 67333.32mm, -91.33deg]
[2026-08-27 11:09:02.680] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109019.33mm, 67332.99mm, -91.30deg]
[2026-08-27 11:09:02.681] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109019.33mm, 67332.99mm, -91.30deg]
[2026-08-27 11:09:02.681] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109019.33mm, 67332.99mm, -91.30deg]
[2026-08-27 11:09:02.681] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109019.33mm, 67332.99mm, -91.30deg]
[2026-08-27 11:09:02.681] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109019.33mm, 67332.99mm, -91.30deg]
[2026-08-27 11:09:02.681] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [109019.33mm, 67332.99mm, -91.30deg]
[2026-08-27 11:09:02.700] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109019.33mm, 67332.99mm, -91.30deg]
[2026-08-27 11:09:02.700] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109004.40mm, 67332.66mm, -91.27deg]
[2026-08-27 11:09:02.700] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109004.40mm, 67332.66mm, -91.27deg]
[2026-08-27 11:09:02.700] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109004.40mm, 67332.66mm, -91.27deg]
[2026-08-27 11:09:02.700] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [109004.40mm, 67332.66mm, -91.27deg]
[2026-08-27 11:09:02.700] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [109004.40mm, 67332.66mm, -91.27deg]
[2026-08-27 11:09:02.700] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [109004.40mm, 67332.66mm, -91.27deg]
[2026-08-27 11:09:02.721] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [109004.40mm, 67332.66mm, -91.27deg]
[2026-08-27 11:09:02.721] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108993.91mm, 67334.90mm, -91.38deg]
[2026-08-27 11:09:02.721] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108993.91mm, 67334.90mm, -91.38deg]
[2026-08-27 11:09:02.721] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108993.91mm, 67334.90mm, -91.38deg]
[2026-08-27 11:09:02.721] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108993.91mm, 67334.90mm, -91.38deg]
[2026-08-27 11:09:02.721] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108993.91mm, 67334.90mm, -91.38deg]
[2026-08-27 11:09:02.721] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [108993.91mm, 67334.90mm, -91.38deg]
[2026-08-27 11:09:02.740] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108993.91mm, 67334.90mm, -91.38deg]
[2026-08-27 11:09:02.741] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108979.10mm, 67334.62mm, -91.36deg]
[2026-08-27 11:09:02.741] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108979.10mm, 67334.62mm, -91.36deg]
[2026-08-27 11:09:02.741] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108979.10mm, 67334.62mm, -91.36deg]
[2026-08-27 11:09:02.741] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108979.10mm, 67334.62mm, -91.36deg]
[2026-08-27 11:09:02.741] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108979.10mm, 67334.62mm, -91.36deg]
[2026-08-27 11:09:02.741] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [108979.10mm, 67334.62mm, -91.36deg]
[2026-08-27 11:09:02.760] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108979.10mm, 67334.62mm, -91.36deg]
[2026-08-27 11:09:02.760] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108964.43mm, 67334.34mm, -91.33deg]
[2026-08-27 11:09:02.760] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108964.43mm, 67334.34mm, -91.33deg]
[2026-08-27 11:09:02.760] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108964.43mm, 67334.34mm, -91.33deg]
[2026-08-27 11:09:02.761] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108964.43mm, 67334.34mm, -91.33deg]
[2026-08-27 11:09:02.761] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108964.43mm, 67334.34mm, -91.33deg]
[2026-08-27 11:09:02.761] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [108964.43mm, 67334.34mm, -91.33deg]
[2026-08-27 11:09:02.780] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108964.43mm, 67334.34mm, -91.33deg]
[2026-08-27 11:09:02.780] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108949.75mm, 67334.05mm, -91.30deg]
[2026-08-27 11:09:02.780] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108949.75mm, 67334.05mm, -91.30deg]
[2026-08-27 11:09:02.780] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108949.75mm, 67334.05mm, -91.30deg]
[2026-08-27 11:09:02.781] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108949.75mm, 67334.05mm, -91.30deg]
[2026-08-27 11:09:02.781] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108949.75mm, 67334.05mm, -91.30deg]
[2026-08-27 11:09:02.781] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [108949.75mm, 67334.05mm, -91.30deg]
[2026-08-27 11:09:02.800] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108949.75mm, 67334.05mm, -91.30deg]
[2026-08-27 11:09:02.801] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108935.08mm, 67333.74mm, -91.28deg]
[2026-08-27 11:09:02.801] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108935.08mm, 67333.74mm, -91.28deg]
[2026-08-27 11:09:02.801] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108935.08mm, 67333.74mm, -91.28deg]
[2026-08-27 11:09:02.801] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108935.08mm, 67333.74mm, -91.28deg]
[2026-08-27 11:09:02.801] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108935.08mm, 67333.74mm, -91.28deg]
[2026-08-27 11:09:02.801] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [108935.08mm, 67333.74mm, -91.28deg]
[2026-08-27 11:09:02.820] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108935.08mm, 67333.74mm, -91.28deg]
[2026-08-27 11:09:02.820] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108921.29mm, 67333.77mm, -91.36deg]
[2026-08-27 11:09:02.821] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108921.29mm, 67333.77mm, -91.36deg]
[2026-08-27 11:09:02.821] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108921.29mm, 67333.77mm, -91.36deg]
[2026-08-27 11:09:02.821] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108921.29mm, 67333.77mm, -91.36deg]
[2026-08-27 11:09:02.821] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108921.29mm, 67333.77mm, -91.36deg]
[2026-08-27 11:09:02.821] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [108921.29mm, 67333.77mm, -91.36deg]
[2026-08-27 11:09:02.840] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108921.29mm, 67333.77mm, -91.36deg]
[2026-08-27 11:09:02.841] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108906.62mm, 67333.47mm, -91.33deg]
[2026-08-27 11:09:02.841] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108906.62mm, 67333.47mm, -91.33deg]
[2026-08-27 11:09:02.841] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108906.62mm, 67333.47mm, -91.33deg]
[2026-08-27 11:09:02.841] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108906.62mm, 67333.47mm, -91.33deg]
[2026-08-27 11:09:02.841] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108906.62mm, 67333.47mm, -91.33deg]
[2026-08-27 11:09:02.841] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [108906.62mm, 67333.47mm, -91.33deg]
[2026-08-27 11:09:02.860] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108906.62mm, 67333.47mm, -91.33deg]
[2026-08-27 11:09:02.860] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108892.20mm, 67333.20mm, -91.31deg]
[2026-08-27 11:09:02.860] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108892.20mm, 67333.20mm, -91.31deg]
[2026-08-27 11:09:02.860] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108892.20mm, 67333.20mm, -91.31deg]
[2026-08-27 11:09:02.860] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108892.20mm, 67333.20mm, -91.31deg]
[2026-08-27 11:09:02.860] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108892.20mm, 67333.20mm, -91.31deg]
[2026-08-27 11:09:02.860] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [108892.20mm, 67333.20mm, -91.31deg]
[2026-08-27 11:09:02.880] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108892.20mm, 67333.20mm, -91.31deg]
[2026-08-27 11:09:02.880] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108877.65mm, 67332.92mm, -91.28deg]
[2026-08-27 11:09:02.880] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108877.65mm, 67332.92mm, -91.28deg]
[2026-08-27 11:09:02.881] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108877.65mm, 67332.92mm, -91.28deg]
[2026-08-27 11:09:02.881] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108877.65mm, 67332.92mm, -91.28deg]
[2026-08-27 11:09:02.881] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108877.65mm, 67332.92mm, -91.28deg]
[2026-08-27 11:09:02.881] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [108877.65mm, 67332.92mm, -91.28deg]
[2026-08-27 11:09:02.900] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108877.65mm, 67332.92mm, -91.28deg]
[2026-08-27 11:09:02.901] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108863.37mm, 67332.62mm, -91.25deg]
[2026-08-27 11:09:02.901] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108863.37mm, 67332.62mm, -91.25deg]
[2026-08-27 11:09:02.901] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108863.37mm, 67332.62mm, -91.25deg]
[2026-08-27 11:09:02.901] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108863.37mm, 67332.62mm, -91.25deg]
[2026-08-27 11:09:02.901] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108863.37mm, 67332.62mm, -91.25deg]
[2026-08-27 11:09:02.901] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [108863.37mm, 67332.62mm, -91.25deg]
[2026-08-27 11:09:02.920] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108863.37mm, 67332.62mm, -91.25deg]
[2026-08-27 11:09:02.921] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108853.13mm, 67330.78mm, -91.34deg]
[2026-08-27 11:09:02.921] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108853.13mm, 67330.78mm, -91.34deg]
[2026-08-27 11:09:02.921] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108853.13mm, 67330.78mm, -91.34deg]
[2026-08-27 11:09:02.921] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108853.13mm, 67330.78mm, -91.34deg]
[2026-08-27 11:09:02.921] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108853.13mm, 67330.78mm, -91.34deg]
[2026-08-27 11:09:02.921] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [108853.13mm, 67330.78mm, -91.34deg]
[2026-08-27 11:09:02.940] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108853.13mm, 67330.78mm, -91.34deg]
[2026-08-27 11:09:02.940] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108838.73mm, 67330.48mm, -91.31deg]
[2026-08-27 11:09:02.941] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108838.73mm, 67330.48mm, -91.31deg]
[2026-08-27 11:09:02.941] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108838.73mm, 67330.48mm, -91.31deg]
[2026-08-27 11:09:02.941] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108838.73mm, 67330.48mm, -91.31deg]
[2026-08-27 11:09:02.941] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108838.73mm, 67330.48mm, -91.31deg]
[2026-08-27 11:09:02.941] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [108838.73mm, 67330.48mm, -91.31deg]
[2026-08-27 11:09:02.960] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108838.73mm, 67330.48mm, -91.31deg]
[2026-08-27 11:09:02.960] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108824.57mm, 67330.20mm, -91.29deg]
[2026-08-27 11:09:02.960] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108824.57mm, 67330.20mm, -91.29deg]
[2026-08-27 11:09:02.960] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108824.57mm, 67330.20mm, -91.29deg]
[2026-08-27 11:09:02.961] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108824.57mm, 67330.20mm, -91.29deg]
[2026-08-27 11:09:02.961] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108824.57mm, 67330.20mm, -91.29deg]
[2026-08-27 11:09:02.961] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [108824.57mm, 67330.20mm, -91.29deg]
[2026-08-27 11:09:02.980] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108824.57mm, 67330.20mm, -91.29deg]
[2026-08-27 11:09:02.980] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108810.42mm, 67329.90mm, -91.26deg]
[2026-08-27 11:09:02.980] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108810.42mm, 67329.90mm, -91.26deg]
[2026-08-27 11:09:02.981] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108810.42mm, 67329.90mm, -91.26deg]
[2026-08-27 11:09:02.981] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108810.42mm, 67329.90mm, -91.26deg]
[2026-08-27 11:09:02.981] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108810.42mm, 67329.90mm, -91.26deg]
[2026-08-27 11:09:02.981] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [108810.42mm, 67329.90mm, -91.26deg]
[2026-08-27 11:09:03.000] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108810.42mm, 67329.90mm, -91.26deg]
[2026-08-27 11:09:03.000] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108796.27mm, 67329.59mm, -91.23deg]
[2026-08-27 11:09:03.000] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108796.27mm, 67329.59mm, -91.23deg]
[2026-08-27 11:09:03.001] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108796.27mm, 67329.59mm, -91.23deg]
[2026-08-27 11:09:03.001] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108796.27mm, 67329.59mm, -91.23deg]
[2026-08-27 11:09:03.001] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108796.27mm, 67329.59mm, -91.23deg]
[2026-08-27 11:09:03.001] [motion] [warning] Current vehicle pose in super_segment 3013 raws is [108796.27mm, 67329.59mm, -91.23deg]
[2026-08-27 11:09:03.020] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108796.27mm, 67329.59mm, -91.23deg]
[2026-08-27 11:09:03.020] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108782.24mm, 67329.47mm, -91.36deg]
[2026-08-27 11:09:03.020] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [108782.24mm, 67329.47mm, -91.36deg]
[2026-08-27 11:09:03.020] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [108782.24mm, 67329.47mm, -91.36deg]
[2026-08-27 11:09:03.020] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [108782.24mm, 67329.47mm, -91.36deg]
